index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
56,10,7,"舊館國小 / 彰化縣 / 2年級 國語 / 110下 期中1 / 康軒",1002932623d609ebd762.pdf,1002932623d609ebdc1b.pdf,https://www.tcool.cc/d/q/1002932623d609ebd762.pdf,https://www.tcool.cc/d/a/1002932623d609ebdc1b.pdf,questions/Q_1002932623d609ebd762.pdf,answers/A_1002932623d609ebdc1b.pdf
57,10,8,"忠孝國小 / 高雄市 / 2年級 國語 / 110上 期末2 / 康軒",20002254b211398be4de.pdf,20002254a211398be4de.pdf,https://www.tcool.cc/d/q/20002254b211398be4de.pdf,https://www.tcool.cc/d/a/20002254a211398be4de.pdf,questions/Q_20002254b211398be4de.pdf,answers/A_20002254a211398be4de.pdf
58,10,9,"安和國小 / 新北市 / 2年級 國語 / 110上 期末2 / 康軒",20001917b21120f9c1c7.pdf,20001917a21120f9c1c7.pdf,https://www.tcool.cc/d/q/20001917b21120f9c1c7.pdf,https://www.tcool.cc/d/a/20001917a21120f9c1c7.pdf,questions/Q_20001917b21120f9c1c7.pdf,answers/A_20001917a21120f9c1c7.pdf
59,10,10,"新生國小 / 臺東縣 / 2年級 國語 / 110上 期末2 / 康軒",100434962df63c9dc389.pdf,100434962df63c9dc6a9.pdf,https://www.tcool.cc/d/q/100434962df63c9dc389.pdf,https://www.tcool.cc/d/a/100434962df63c9dc6a9.pdf,questions/Q_100434962df63c9dc389.pdf,answers/A_100434962df63c9dc6a9.pdf
60,11,1,"永豐國小 / 彰化縣 / 2年級 國語 / 110上 期末2 / 康軒",1002908620602dda3021.pdf,1002908620602dda327d.pdf,https://www.tcool.cc/d/q/1002908620602dda3021.pdf,https://www.tcool.cc/d/a/1002908620602dda327d.pdf,questions/Q_1002908620602dda3021.pdf,answers/A_1002908620602dda327d.pdf
61,11,2,"中正國小 / 彰化縣 / 2年級 國語 / 110上 期末2 / 康軒",100299561e783df0e33c.pdf,100299561e76b89a9075.pdf,https://www.tcool.cc/d/q/100299561e783df0e33c.pdf,https://www.tcool.cc/d/a/100299561e76b89a9075.pdf,questions/Q_100299561e783df0e33c.pdf,answers/A_100299561e76b89a9075.pdf
62,11,3,"東芳國小 / 彰化縣 / 2年級 國語 / 110上 期末2 / 康軒",100286361dd0ada5ba6e.pdf,100286361dd0ada5bc92.pdf,https://www.tcool.cc/d/q/100286361dd0ada5ba6e.pdf,https://www.tcool.cc/d/a/100286361dd0ada5bc92.pdf,questions/Q_100286361dd0ada5ba6e.pdf,answers/A_100286361dd0ada5bc92.pdf
63,11,4,"大園國小 / 彰化縣 / 2年級 國語 / 110上 期末3 / 康軒",100292461e112f6e80a5.pdf,100292461e112f6e8649.pdf,https://www.tcool.cc/d/q/100292461e112f6e80a5.pdf,https://www.tcool.cc/d/a/100292461e112f6e8649.pdf,questions/Q_100292461e112f6e80a5.pdf,answers/A_100292461e112f6e8649.pdf
64,11,5,"社頭國小 / 彰化縣 / 2年級 國語 / 110上 期末3 / 康軒",100296161e0ec94d749e.pdf,100296161e0ec94d776d.pdf,https://www.tcool.cc/d/q/100296161e0ec94d749e.pdf,https://www.tcool.cc/d/a/100296161e0ec94d776d.pdf,questions/Q_100296161e0ec94d749e.pdf,answers/A_100296161e0ec94d776d.pdf
65,11,6,"成功國小 / 彰化縣 / 2年級 國語 / 110上 期中2 / 康軒",100298961aea551b63b6.pdf,100298961aea551b65f4.pdf,https://www.tcool.cc/d/q/100298961aea551b63b6.pdf,https://www.tcool.cc/d/a/100298961aea551b65f4.pdf,questions/Q_100298961aea551b63b6.pdf,answers/A_100298961aea551b65f4.pdf
